	log_likelihood
1532	-2620.5493
1533	-2614.7083
1534	-2655.5298
1535	-2625.3257
1536	-2642.487
1537	-2633.2756
1538	-2626.5825
1539	-2652.6133
1540	-2598.714
1541	-2622.667
1542	-2615.9036
1543	-2637.0825
1544	-2611.2456
1545	-2644.878
1546	-2686.9917
1547	-2638.2188
1548	-2626.6213
1549	-2763.4
1550	-2618.7969
1551	-2673.2131
1552	-2618.7905
1553	-2611.2737
1554	-2646.9185
1555	-2629.2646
1556	-2646.9575
1557	-2635.852
1558	-2607.5552
1559	-2624.522
1560	-2622.7617
1561	-2672.3362
1562	-2649.7104
1563	-2631.517
1564	-2609.796
1565	-2636.134
1566	-2649.8042
1567	-2663.268
1568	-2636.1516
1569	-2631.7334
1570	-2652.6362
1571	-2651.4985
1572	-2627.3716
1573	-2685.2385
1574	-2636.4368
1575	-2676.5005
1576	-2607.5237
1577	-2648.0337
1578	-2667.3555
1579	-2614.3174
1580	-2646.548
1581	-2656.837
1582	-2642.1865
1583	-2612.039
1584	-2627.3108
1585	-2709.2202
1586	-2660.358
1587	-2632.3247
1588	-2679.3176
1589	-2627.9712
1590	-2637.6465
1591	-2657.371
1592	-2623.2656
1593	-2661.244
1594	-2623.2476
1595	-2619.523
1596	-2693.4387
1597	-2637.4739
1598	-2659.0388
1599	-2622.791
1600	-2668.8115
1601	-2638.6614
1602	-2611.5657
1603	-2684.0813
1604	-2611.476
1605	-2646.7605
1606	-2653.063
1607	-2709.1565
1608	-2625.3125
1609	-2663.6218
1610	-2616.1863
1611	-2641.5303
1612	-2603.704
1613	-2661.0308
1614	-2672.4937
1615	-2623.138
1616	-2622.3235
1617	-2638.645
1618	-2672.64
1619	-2610.7812
1620	-2597.167
1621	-2648.2446
1622	-2644.2212
1623	-2649.8022
1624	-2635.6174
1625	-2605.066
1626	-2610.6196
1627	-2629.2275
1628	-2639.8542
1629	-2618.301
1630	-2610.761
1631	-2583.7065
1632	-2620.5776
1633	-2620.9226
1634	-2613.284
1635	-2648.0232
1636	-2633.0244
1637	-2606.809
1638	-2623.737
1639	-2604.3052
1640	-2613.417
1641	-2630.5945
1642	-2619.228
1643	-2654.125
1644	-2610.2036
1645	-2654.4167
1646	-2628.3933
1647	-2624.2908
1648	-2644.641
1649	-2677.661
1650	-2634.889
1651	-2638.227
1652	-2615.3315
1653	-2666.5789
1654	-2622.07
1655	-2647.2983
1656	-2632.8843
1657	-2666.5317
1658	-2607.8445
1659	-2674.946
1660	-2635.933
1661	-2605.1729
1662	-2603.315
1663	-2648.3708
1664	-2632.5256
1665	-2621.5188
1666	-2706.0044
1667	-2648.276
1668	-2631.569
1669	-2647.896
1670	-2646.233
1671	-2649.856
1672	-2627.9653
1673	-2662.7573
1674	-2674.9116
1675	-2614.312
1676	-2620.046
1677	-2626.4167
1678	-2638.7554
1679	-2599.112
1680	-2632.1265
1681	-2641.6985
1682	-2673.5803
1683	-2623.1438
1684	-2624.905
1685	-2655.152
1686	-2619.3938
1687	-2621.0532
1688	-2666.3293
1689	-2679.4617
1690	-2671.0667
1691	-2654.8542
1692	-2659.8403
1693	-2680.2827
1694	-2647.7578
1695	-2610.5408
1696	-2600.054
1697	-2614.6555
1698	-2625.3708
1699	-2636.0854
1700	-2629.251
1701	-2641.5557
1702	-2634.7114
1703	-2650.2876
1704	-2641.0293
1705	-2650.3298
1706	-2654.187
1707	-2626.3079
1708	-2657.1316
1709	-2662.1987
1710	-2630.195
1711	-2654.7468
1712	-2676.9102
1713	-2625.2368
1714	-2621.4734
1715	-2659.0151
1716	-2637.0386
1717	-2656.9128
1718	-2636.2927
1719	-2631.5356
1720	-2642.3843
1721	-2799.978
1722	-2637.8792
1723	-2668.7676
1724	-2636.6238
1725	-2630.9993
1726	-2632.8792
1727	-2647.7144
1728	-2651.3567
1729	-2670.569
1730	-2646.9478
1731	-2631.9666
1732	-2608.337
1733	-2609.6875
1734	-2684.3687
1735	-2622.3728
1736	-2652.46
1737	-2627.549
1738	-2631.9883
1739	-2607.5828
1740	-2647.5881
1741	-2613.9248
1742	-2622.732
1743	-2652.22
1744	-2629.5002
1745	-2635.9868
1746	-2639.4097
1747	-2645.0698
1748	-2633.7502
1749	-2682.7246
1750	-2666.4995
1751	-2643.901
1752	-2637.807
1753	-2629.6462
1754	-2626.5493
1755	-2662.3794
1756	-2612.4539
1757	-2682.6155
1758	-2647.8735
1759	-2613.808
1760	-2718.1648
1761	-2612.3306
1762	-2642.056
1763	-2630.5972
1764	-2614.062
1765	-2635.1675
1766	-2646.6262
1767	-2630.4905
1768	-2605.719
1769	-2627.7375
1770	-2648.3374
1771	-2661.64
1772	-2684.0796
1773	-2610.0234
1774	-2646.7566
1775	-2645.235
1776	-2697.8647
1777	-2616.2812
1778	-2626.6538
1779	-2618.6768
1780	-2622.9023
1781	-2607.2007
1782	-2710.7375
1783	-2621.8687
1784	-2606.6477
1785	-2609.5718
1786	-2641.4822
1787	-2649.0781
1788	-2627.006
1789	-2645.0845
1790	-2659.989
1791	-2680.9783
1792	-2600.0112
1793	-2617.2178
1794	-2617.0396
1795	-2626.1567
1796	-2616.4563
1797	-2618.6533
1798	-2662.8428
1799	-2603.6443
1800	-2603.1406
1801	-2627.7683
1802	-2633.5552
1803	-2654.6929
1804	-2607.7769
1805	-2624.2622
1806	-2658.5933
1807	-2617.2395
1808	-2639.775
1809	-2640.438
1810	-2640.9912
1811	-2616.3208
1812	-2639.5103
1813	-2657.7717
1814	-2655.49
1815	-2655.5562
1816	-2653.554
1817	-2611.5679
1818	-2649.7913
1819	-2670.9263
1820	-2629.6265
1821	-2674.5327
1822	-2655.3542
1823	-2610.028
1824	-2641.3992
1825	-2654.155
1826	-2692.8433
1827	-2650.4033
1828	-2610.1426
1829	-2625.0044
1830	-2648.0488
1831	-2645.851
1832	-2654.046
1833	-2648.6282
1834	-2608.9685
1835	-2735.316
1836	-2625.1624
1837	-2629.0037
1838	-2659.4412
1839	-2643.4185
1840	-2703.7932
1841	-2616.9312
1842	-2623.0063
1843	-2626.2231
1844	-2676.2415
1845	-2609.9402
1846	-2656.1157
1847	-2665.1392
1848	-2665.5105
1849	-2631.2012
1850	-2592.8594
1851	-2677.1216
1852	-2641.216
1853	-2653.8901
1854	-2672.606
1855	-2661.3225
1856	-2608.9036
1857	-2659.273
1858	-2707.5947
1859	-2630.6067
1860	-2654.2363
1861	-2622.7412
1862	-2642.9434
1863	-2600.1152
1864	-2638.772
1865	-2617.0442
1866	-2631.0386
1867	-2643.1182
1868	-2728.6975
1869	-2628.0542
1870	-2637.202
1871	-2652.6594
1872	-2616.4214
1873	-2659.3462
1874	-2620.763
1875	-2610.5317
1876	-2643.751
1877	-2662.9702
1878	-2630.9895
1879	-2686.2773
1880	-2605.202
1881	-2641.9597
1882	-2657.058
1883	-2630.5273
1884	-2641.419
1885	-2634.5444
1886	-2620.9832
1887	-2597.8906
1888	-2631.0461
1889	-2638.873
1890	-2645.149
1891	-2668.5012
1892	-2645.7117
1893	-2629.4277
1894	-2645.3862
1895	-2667.091
1896	-2620.9731
1897	-2601.8955
1898	-2607.137
1899	-2618.173
1900	-2642.8
1901	-2625.5044
1902	-2628.5444
1903	-2641.4763
1904	-2663.3523
1905	-2636.527
1906	-2691.8357
1907	-2642.9722
1908	-2613.9895
1909	-2617.3787
1910	-2631.7734
1911	-2652.891
1912	-2645.4746
1913	-2605.8345
1914	-2612.9033
1915	-2651.5386
1916	-2623.148
1917	-2603.004
1918	-2723.6902
1919	-2647.1133
1920	-2658.3806
1921	-2631.5247
1922	-2618.7075
1923	-2653.9485
1924	-2635.0415
1925	-2639.636
1926	-2600.904
1927	-2614.7651
1928	-2688.9011
1929	-2618.7583
1930	-2607.8477
1931	-2632.392
1932	-2695.5493
1933	-2611.492
1934	-2697.5037
1935	-2631.625
1936	-2633.196
1937	-2652.7205
1938	-2619.9956
1939	-2601.5403
1940	-2625.6833
1941	-2636.3862
1942	-2629.311
1943	-2686.5474
1944	-2627.7915
1945	-2613.864
1946	-2640.4253
1947	-2610.3484
1948	-2609.361
1949	-2698.4866
1950	-2667.3472
1951	-2652.6384
1952	-2617.2036
1953	-2618.484
1954	-2597.032
1955	-2635.2085
1956	-2630.5115
1957	-2617.4233
1958	-2679.858
1959	-2652.0247
1960	-2655.1968
1961	-2628.42
1962	-2640.4517
1963	-2606.1812
1964	-2714.1606
1965	-2640.695
1966	-2611.062
1967	-2606.5217
1968	-2641.5806
1969	-2741.5054
1970	-2618.307
1971	-2662.1257
1972	-2610.974
1973	-2617.604
1974	-2612.1714
1975	-2645.198
1976	-2630.8645
1977	-2613.7896
1978	-2621.234
1979	-2673.441
1980	-2659.7224
1981	-2616.4873
1982	-2624.5159
1983	-2649.6
1984	-2694.0962
1985	-2695.5708
1986	-2652.103
1987	-2629.2024
1988	-2646.474
1989	-2642.636
1990	-2644.8403
1991	-2624.1655
1992	-2616.145
1993	-2612.1533
1994	-2635.8728
1995	-2735.2651
1996	-2623.856
1997	-2616.8325
1998	-2620.3647
1999	-2696.744
2000	-2616.3853
2001	-2652.5222
2002	-2611.685
2003	-2660.523
2004	-2682.925
2005	-2627.8533
2006	-2602.7783
2007	-2612.9468
2008	-2670.393
2009	-2645.8228
2010	-2682.109
2011	-2688.6506
2012	-2619.4907
2013	-2674.7761
2014	-2620.8564
2015	-2653.3594
2016	-2641.9023
2017	-2628.7087
2018	-2640.3518
2019	-2613.4663
2020	-2602.0022
2021	-2640.2056
2022	-2626.709
2023	-2658.3079
2024	-2702.6707
2025	-2650.2078
2026	-2669.6685
2027	-2628.6963
2028	-2587.5571
2029	-2621.702
2030	-2620.9258
2031	-2629.6816
2032	-2640.0906
2033	-2627.8667
2034	-2662.6743
2035	-2679.3542
2036	-2634.6782
2037	-2661.0767
2038	-2622.8552
2039	-2633.8591
2040	-2690.31
2041	-2621.603
2042	-2636.8696
2043	-2636.4348
2044	-2640.2703
2045	-2678.9702
2046	-2655.5376
2047	-2715.2563
2048	-2628.1655
2049	-2631.2488
2050	-2631.1138
2051	-2700.8635
2052	-2647.8218
2053	-2634.1545
2054	-2619.0593
2055	-2635.0103
2056	-2701.5154
2057	-2621.0688
2058	-2651.6785
2059	-2668.4653
2060	-2640.5664
2061	-2635.5718
2062	-2654.333
2063	-2676.2605
2064	-2625.133
2065	-2604.9849
2066	-2617.081
2067	-2643.7085
2068	-2658.897
2069	-2642.3618
2070	-2624.8186
2071	-2610.0874
2072	-2665.727
2073	-2640.5723
2074	-2646.0562
2075	-2636.6604
2076	-2611.1985
2077	-2608.1624
2078	-2644.122
2079	-2608.0894
2080	-2607.4817
2081	-2658.1921
2082	-2653.2578
2083	-2659.0815
2084	-2627.7651
2085	-2687.1392
2086	-2675.8748
2087	-2637.2961
2088	-2629.1802
2089	-2660.6714
2090	-2634.3792
2091	-2633.6526
2092	-2612.0017
2093	-2628.0327
2094	-2651.1807
2095	-2635.4683
2096	-2620.7932
2097	-2625.959
2098	-2634.1414
2099	-2621.499
2100	-2627.5718
2101	-2660.2236
2102	-2616.9001
2103	-2641.8784
2104	-2667.8418
2105	-2620.4368
2106	-2610.8984
2107	-2631.516
2108	-2624.9282
2109	-2633.313
2110	-2636.0513
2111	-2640.045
2112	-2625.6138
2113	-2608.4094
2114	-2683.7388
2115	-2618.148
2116	-2641.7092
2117	-2623.6335
2118	-2641.856
2119	-2651.4695
2120	-2666.2217
2121	-2660.988
2122	-2623.3118
2123	-2604.7302
2124	-2633.4946
2125	-2602.3127
2126	-2646.508
2127	-2690.341
2128	-2685.0825
2129	-2668.8567
2130	-2640.0454
2131	-2621.6465
2132	-2655.8408
2133	-2623.4036
2134	-2609.1323
2135	-2628.9167
2136	-2613.322
2137	-2647.3179
2138	-2624.8215
2139	-2613.6558
2140	-2609.0396
2141	-2633.1794
2142	-2643.419
2143	-2621.1477
2144	-2612.1995
2145	-2623.3293
2146	-2689.9995
2147	-2647.4724
2148	-2628.4966
2149	-2614.7593
2150	-2614.5312
2151	-2622.4937
2152	-2659.2678
2153	-2615.6147
2154	-2629.5425
2155	-2659.9543
2156	-2666.655
2157	-2733.1035
2158	-2643.0044
2159	-2617.2349
2160	-2667.7485
2161	-2630.397
2162	-2614.4292
2163	-2614.339
2164	-2710.316
2165	-2714.091
2166	-2655.7822
2167	-2632.2407
2168	-2636.9897
2169	-2644.9604
2170	-2654.8372
2171	-2628.2366
2172	-2641.9304
2173	-2629.026
2174	-2616.2637
2175	-2623.7517
2176	-2614.0208
2177	-2625.3828
2178	-2652.556
2179	-2650.5986
2180	-2609.8572
2181	-2616.6394
2182	-2638.7712
2183	-2639.4744
2184	-2687.1724
2185	-2674.8718
2186	-2651.3765
2187	-2647.5884
2188	-2621.0808
2189	-2647.8289
2190	-2644.8608
2191	-2655.8096
2192	-2613.9966
2193	-2628.1243
2194	-2617.0813
2195	-2631.544
2196	-2648.9458
2197	-2624.3464
2198	-2628.8477
2199	-2611.537
2200	-2661.3345
2201	-2596.5415
2202	-2619.2153
2203	-2672.571
2204	-2613.5574
2205	-2642.004
2206	-2607.328
2207	-2635.1863
2208	-2638.0698
2209	-2629.575
2210	-2638.344
2211	-2687.2153
2212	-2666.9478
2213	-2611.7979
2214	-2620.1743
2215	-2631.5889
2216	-2605.074
2217	-2631.9167
2218	-2651.8462
2219	-2627.878
2220	-2624.7156
2221	-2622.9495
2222	-2628.8027
2223	-2620.5732
2224	-2605.7065
2225	-2609.4858
2226	-2636.794
2227	-2632.9233
2228	-2634.7021
2229	-2613.7878
2230	-2638.3164
2231	-2602.4766
2232	-2632.5884
2233	-2699.6343
2234	-2683.001
2235	-2687.7542
2236	-2649.1692
2237	-2636.6577
2238	-2645.4795
2239	-2646.3606
2240	-2698.8958
2241	-2647.6477
2242	-2613.9453
2243	-2613.9517
2244	-2629.3062
2245	-2615.7983
2246	-2646.2085
2247	-2619.4932
2248	-2640.7183
2249	-2653.067
2250	-2669.8503
2251	-2638.1143
2252	-2600.2415
2253	-2647.6685
2254	-2653.9417
2255	-2635.9863
2256	-2619.7488
2257	-2631.6887
2258	-2631.9731
2259	-2639.7544
2260	-2634.2915
2261	-2625.4622
2262	-2649.127
2263	-2622.9229
2264	-2606.242
2265	-2627.9688
2266	-2638.6562
2267	-2610.5957
2268	-2664.3618
2269	-2704.2583
2270	-2633.4949
2271	-2683.4888
2272	-2634.6035
2273	-2652.8286
2274	-2630.0396
2275	-2627.5835
2276	-2650.4995
2277	-2633.5632
2278	-2603.8975
2279	-2691.0894
2280	-2661.5276
2281	-2659.4133
2282	-2651.9277
2283	-2622.2961
2284	-2622.162
2285	-2642.112
2286	-2630.0762
2287	-2718.3037
2288	-2629.7515
2289	-2625.1047
2290	-2624.866
2291	-2608.828
2292	-2662.3345
2293	-2715.92
2294	-2618.3657
2295	-2646.9768
2296	-2617.6538
2297	-2642.7937
2298	-2637.7925
2299	-2629.5842
2300	-2630.1987
2301	-2601.4968
2302	-2650.7292
2303	-2652.4014
2304	-2650.2793
2305	-2602.298
2306	-2624.4321
2307	-2658.3496
2308	-2625.6394
2309	-2645.7612
2310	-2641.0344
2311	-2614.5935
2312	-2646.7036
2313	-2658.0432
2314	-2609.5452
2315	-2606.1946
2316	-2604.2688
2317	-2619.3516
2318	-2628.781
2319	-2727.9778
2320	-2639.1157
2321	-2688.7832
2322	-2621.8037
2323	-2590.022
2324	-2632.1274
2325	-2650.9844
2326	-2653.8333
2327	-2649.7935
2328	-2604.9082
2329	-2628.4565
2330	-2600.0774
2331	-2601.6978
2332	-2616.2524
2333	-2640.1235
2334	-2609.3328
2335	-2620.7388
2336	-2613.3647
2337	-2671.5186
2338	-2660.5215
2339	-2679.1567
2340	-2636.6204
2341	-2680.366
2342	-2647.455
2343	-2706.2375
2344	-2596.6758
2345	-2626.0518
2346	-2627.612
2347	-2620.0586
2348	-2613.8784
2349	-2622.9934
2350	-2661.6836
2351	-2646.12
2352	-2622.435
2353	-2629.6646
2354	-2646.7668
2355	-2646.6467
2356	-2651.9905
2357	-2636.3608
2358	-2650.2573
2359	-2637.3716
2360	-2622.1145
2361	-2666.0256
2362	-2633.18
2363	-2653.6748
2364	-2657.3264
2365	-2621.9673
2366	-2601.9243
2367	-2649.2405
2368	-2672.4604
2369	-2640.1318
2370	-2615.6575
2371	-2643.7097
2372	-2701.6724
2373	-2634.409
2374	-2599.5
2375	-2615.246
2376	-2639.757
2377	-2625.0212
2378	-2661.562
2379	-2646.8013
2380	-2620.6255
2381	-2638.7446
2382	-2651.5376
2383	-2621.0027
2384	-2596.0103
2385	-2658.8252
2386	-2614.1284
2387	-2662.3728
2388	-2656.7778
2389	-2651.3186
2390	-2624.9563
2391	-2754.5386
2392	-2596.9685
2393	-2710.19
2394	-2628.1445
2395	-2607.6367
2396	-2626.9036
2397	-2644.5835
2398	-2712.7124
2399	-2622.1372
2400	-2603.1602
2401	-2642.359
2402	-2721.9163
2403	-2641.9958
2404	-2641.8513
2405	-2745.0613
2406	-2619.1082
2407	-2673.1016
2408	-2639.241
2409	-2645.4136
2410	-2624.0806
2411	-2610.9812
2412	-2662.5986
2413	-2669.814
2414	-2695.8933
2415	-2608.3315
2416	-2604.257
2417	-2657.4243
2418	-2664.701
2419	-2620.2986
2420	-2640.5024
2421	-2630.159
2422	-2630.6296
2423	-2727.5898
2424	-2637.4568
2425	-2632.2556
2426	-2625.839
2427	-2632.8428
2428	-2626.2173
2429	-2602.2166
2430	-2598.351
2431	-2628.0469
2432	-2617.5806
2433	-2614.7073
2434	-2678.5967
2435	-2646.6243
2436	-2658.1587
2437	-2654.35
2438	-2628.066
2439	-2614.987
2440	-2633.6228
2441	-2610.781
2442	-2622.0972
2443	-2613.5894
2444	-2664.0232
2445	-2661.051
2446	-2647.791
2447	-2636.6433
2448	-2631.9907
2449	-2620.8625
2450	-2633.0774
2451	-2603.1511
2452	-2637.1257
2453	-2646.3782
2454	-2619.3196
2455	-2637.6125
2456	-2606.8704
2457	-2676.112
2458	-2719.2078
2459	-2631.0034
2460	-2611.561
2461	-2659.564
2462	-2640.546
2463	-2627.0706
2464	-2626.353
2465	-2645.161
2466	-2622.5894
2467	-2681.9592
2468	-2640.9246
2469	-2702.9915
2470	-2651.1147
2471	-2616.9404
2472	-2624.7754
2473	-2629.1938
2474	-2620.446
2475	-2659.9036
2476	-2640.6245
2477	-2617.4663
2478	-2638.52
2479	-2664.8936
2480	-2610.0757
2481	-2656.3215
2482	-2632.8765
2483	-2638.5874
2484	-2613.299
2485	-2620.2754
2486	-2703.9417
2487	-2647.1145
2488	-2616.5198
2489	-2609.7163
2490	-2659.062
2491	-2664.2747
2492	-2616.4878
2493	-2682.495
2494	-2627.0554
2495	-2645.621
2496	-2628.7505
2497	-2614.4438
2498	-2641.1606
2499	-2689.6094
2500	-2612.4863
2501	-2636.4028
2502	-2662.0386
2503	-2641.7698
2504	-2653.457
2505	-2688.1978
2506	-2614.5542
2507	-2627.11
2508	-2615.6675
2509	-2641.08
2510	-2616.979
2511	-2655.6108
2512	-2625.8599
2513	-2627.7695
2514	-2708.6743
2515	-2640.4258
2516	-2611.5852
2517	-2594.7512
2518	-2621.9695
2519	-2607.3962
2520	-2611.7942
2521	-2689.3193
2522	-2635.9907
2523	-2691.3188
2524	-2665.4001
2525	-2630.9065
2526	-2626.9045
2527	-2638.7192
2528	-2607.0933
2529	-2632.69
2530	-2662.6587
2531	-2647.5188
2532	-2627.6633
2533	-2628.5122
2534	-2610.5164
2535	-2618.7732
2536	-2699.834
2537	-2639.4912
2538	-2672.8774
2539	-2627.1655
2540	-2633.2788
2541	-2619.8118
2542	-2608.4172
2543	-2619.0112
2544	-2680.7896
2545	-2652.0884
2546	-2616.8396
2547	-2659.2766
2548	-2620.6282
2549	-2625.849
2550	-2611.2961
2551	-2618.7246
2552	-2653.508
2553	-2638.6497
2554	-2608.6245
2555	-2640.4478
2556	-2688.1965
2557	-2616.997
2558	-2609.2737
2559	-2647.694
2560	-2624.6274
2561	-2633.3838
2562	-2635.4487
2563	-2639.3584
2564	-2641.771
2565	-2683.7334
2566	-2608.179
2567	-2651.2004
2568	-2638.3706
2569	-2652.4019
2570	-2652.4363
2571	-2626.1394
2572	-2716.3728
2573	-2616.9465
2574	-2659.539
2575	-2665.9688
2576	-2617.6394
2577	-2617.234
2578	-2621.9824
2579	-2616.175
2580	-2661.3306
2581	-2615.478
2582	-2631.3813
2583	-2640.8813
2584	-2678.8262
2585	-2646.4727
2586	-2685.8813
2587	-2639.8816
2588	-2649.5679
2589	-2620.8337
2590	-2670.982
2591	-2680.9233
2592	-2662.3218
2593	-2646.0574
2594	-2631.7886
2595	-2614.0334
2596	-2655.7856
2597	-2668.1177
2598	-2641.4019
2599	-2601.89
2600	-2635.1072
2601	-2615.8179
2602	-2647.3132
2603	-2627.0945
2604	-2671.6438
2605	-2626.9897
2606	-2672.3477
2607	-2613.7625
2608	-2660.9973
2609	-2603.0488
2610	-2625.7056
2611	-2651.2412
2612	-2599.2505
2613	-2670.5483
2614	-2601.274
2615	-2618.5757
2616	-2597.688
2617	-2649.9712
2618	-2627.2764
2619	-2663.1917
2620	-2625.3215
2621	-2625.054
2622	-2619.5046
2623	-2623.1948
2624	-2628.7185
2625	-2637.5403
2626	-2694.1418
2627	-2736.8022
2628	-2666.0806
2629	-2626.4883
2630	-2598.9907
2631	-2632.7915
2632	-2653.0503
2633	-2636.7446
2634	-2650.6003
2635	-2716.2866
2636	-2633.1282
2637	-2639.7524
2638	-2619.8203
2639	-2606.4895
2640	-2630.599
2641	-2621.3396
2642	-2676.728
2643	-2634.7944
2644	-2614.7148
2645	-2648.665
2646	-2631.308
2647	-2608.949
2648	-2632.838
2649	-2700.6335
2650	-2691.341
2651	-2611.2778
2652	-2659.4219
2653	-2621.5183
2654	-2615.2417
2655	-2612.0261
2656	-2633.561
2657	-2652.2542
2658	-2649.857
2659	-2643.5854
2660	-2608.9954
2661	-2703.293
2662	-2651.329
2663	-2635.0164
2664	-2625.761
2665	-2652.0327
2666	-2633.7805
2667	-2647.3215
2668	-2677.8218
2669	-2613.3535
2670	-2620.604
2671	-2635.8633
2672	-2660.3901
2673	-2662.1755
2674	-2628.6628
2675	-2653.2756
2676	-2685.3826
2677	-2615.1772
2678	-2638.7266
2679	-2621.6633
2680	-2664.2778
2681	-2618.0994
2682	-2645.78
2683	-2650.7607
2684	-2612.616
2685	-2610.3645
2686	-2706.0327
2687	-2685.682
2688	-2610.4387
2689	-2641.2852
2690	-2638.2925
2691	-2630.9136
2692	-2608.6978
2693	-2601.9136
2694	-2623.6382
2695	-2609.9985
2696	-2615.2302
2697	-2652.1055
2698	-2653.0762
2699	-2647.1633
2700	-2658.4604
2701	-2633.1072
2702	-2629.2354
2703	-2623.4565
2704	-2642.8655
2705	-2663.8555
2706	-2645.9438
2707	-2618.876
2708	-2640.062
2709	-2705.9905
2710	-2649.3735
2711	-2608.4446
2712	-2651.4104
2713	-2617.94
2714	-2639.0254
2715	-2626.7998
2716	-2609.7837
2717	-2655.3342
2718	-2606.5835
2719	-2622.1355
2720	-2624.2202
2721	-2652.7087
2722	-2623.1797
2723	-2622.9116
2724	-2637.9438
2725	-2717.969
2726	-2611.2917
2727	-2645.4966
2728	-2651.1733
2729	-2621.7617
2730	-2627.3655
2731	-2646.5051
2732	-2625.2
2733	-2620.391
2734	-2615.6199
2735	-2619.0464
2736	-2657.9702
2737	-2706.3032
2738	-2660.4875
2739	-2624.6785
2740	-2661.9526
2741	-2615.8218
2742	-2639.729
2743	-2629.6284
2744	-2626.745
2745	-2617.6274
2746	-2628.5132
2747	-2617.0234
2748	-2653.5317
2749	-2665.0461
2750	-2607.187
2751	-2654.3186
2752	-2596.023
2753	-2621.647
2754	-2613.3052
2755	-2606.243
2756	-2622.8262
2757	-2651.6028
2758	-2653.0176
2759	-2629.245
2760	-2636.5437
2761	-2616.5461
2762	-2624.2544
2763	-2651.9146
2764	-2656.5952
2765	-2692.9282
2766	-2650.141
2767	-2618.0637
2768	-2617.3975
2769	-2644.0188
2770	-2695.9392
2771	-2634.0957
2772	-2612.7976
2773	-2635.24
2774	-2630.558
2775	-2669.2983
2776	-2658.3784
2777	-2610.0115
2778	-2633.7285
2779	-2645.7551
2780	-2612.686
2781	-2627.7554
2782	-2619.5532
2783	-2622.4866
2784	-2651.0508
2785	-2612.7515
2786	-2628.1028
2787	-2616.6606
2788	-2635.6196
2789	-2612.339
2790	-2625.7722
2791	-2606.8618
2792	-2624.9263
2793	-2650.9773
2794	-2634.6277
2795	-2635.2092
2796	-2604.5117
2797	-2627.0
2798	-2620.92
2799	-2704.906
2800	-2690.4087
2801	-2618.2427
2802	-2610.383
2803	-2622.8757
2804	-2622.4985
2805	-2639.662
2806	-2635.8303
2807	-2603.4268
2808	-2618.2317
2809	-2611.438
2810	-2608.0298
2811	-2627.034
2812	-2648.9106
2813	-2631.5771
2814	-2661.3486
2815	-2617.009
2816	-2692.5737
2817	-2696.6763
2818	-2633.8105
2819	-2615.4531
2820	-2637.2334
2821	-2595.43
2822	-2681.3647
2823	-2684.8835
2824	-2652.9304
2825	-2611.7673
2826	-2625.399
2827	-2603.0452
2828	-2637.4944
2829	-2679.0884
2830	-2594.2078
2831	-2634.0747
2832	-2668.7358
2833	-2641.2874
2834	-2612.9656
2835	-2628.8477
2836	-2633.991
2837	-2636.5537
2838	-2607.9546
2839	-2633.2603
2840	-2618.1753
2841	-2606.0754
2842	-2683.0142
2843	-2635.025
2844	-2645.0317
2845	-2647.954
2846	-2633.848
2847	-2619.2747
2848	-2672.8508
2849	-2675.1392
2850	-2625.8823
2851	-2655.7483
2852	-2696.604
2853	-2652.2556
2854	-2662.6265
2855	-2596.5894
2856	-2643.025
2857	-2606.6592
2858	-2678.7458
2859	-2612.1365
2860	-2602.9207
2861	-2675.016
2862	-2642.274
2863	-2623.5964
2864	-2652.2708
2865	-2633.633
2866	-2678.2847
2867	-2619.3281
2868	-2636.8228
2869	-2637.643
2870	-2645.9834
2871	-2635.597
2872	-2617.8215
2873	-2639.2283
2874	-2601.3433
2875	-2675.7036
2876	-2659.1313
2877	-2612.028
2878	-2621.4878
2879	-2651.4429
2880	-2623.0884
2881	-2661.9458
2882	-2624.2915
2883	-2658.0903
2884	-2656.9045
2885	-2655.2112
2886	-2632.7698
2887	-2670.903
2888	-2672.896
2889	-2609.9722
2890	-2623.1582
2891	-2667.0925
2892	-2623.1694
2893	-2612.349
2894	-2616.2856
2895	-2640.0325
2896	-2656.3071
2897	-2634.1633
2898	-2656.8237
2899	-2638.04
2900	-2676.5378
2901	-2633.8953
2902	-2636.5718
2903	-2633.7378
2904	-2614.4644
2905	-2619.2236
2906	-2642.7334
2907	-2653.8247
2908	-2601.1548
2909	-2625.8882
2910	-2725.3179
2911	-2613.0764
2912	-2623.9565
2913	-2620.683
2914	-2604.8892
2915	-2657.757
2916	-2652.1897
2917	-2623.9922
2918	-2663.543
2919	-2664.807
2920	-2617.5469
2921	-2611.3716
2922	-2631.5933
2923	-2653.7068
2924	-2608.832
2925	-2630.897
2926	-2596.702
2927	-2632.8025
2928	-2654.9536
